id,Title,Category,Active,subtitle,articles,description,Created on
10259,Sömmerda,city_area,True,Timeline,"Sömmerda commune,Sömmerda commune repressed",,19/07/2022 19:29
10260,Thuringia,city_area,True,Timeline,"Sömmerda commune,Sömmerda commune repressed",,19/07/2022 19:29
10262,Udham Singh,person,True,Timeline,"Jallianwala Bagh massacre,Udham Singh attentat",,19/07/2022 19:29
10263,Michael O'Dwyer,person,True,Timeline,Udham Singh attentat,,19/07/2022 19:29
10264,Vera Arduino,person,True,Timeline,Vera and Libera Arduino executed,,19/07/2022 19:30
10265,Libera Arduino,person,True,Timeline,Vera and Libera Arduino executed,,19/07/2022 19:30
10266,Gruppi di difesa della donna e per l'assistenza ai combattenti della libertà,organisation,True,Timeline,Vera and Libera Arduino executed,,19/07/2022 19:30
10267,Partito Comunista Italiano,organisation,True,Timeline,"Palmiro Togliatti shot,Vera and Libera Arduino executed,Luciano Lama chased off campus,Antonio Gramsci born,Teresa Noce dies,Communist Party attacks students",,19/07/2022 19:30
10268,Lyman Lemnitzer,person,True,Timeline,Operation Northwoods,,19/07/2022 19:30
10269,John F Kennedy,person,True,Timeline,Operation Northwoods,,19/07/2022 19:30
10270,Domitila Chúngara,person,True,Timeline,Domitila Chúngara dies,,19/07/2022 19:30
10271,Cochabamba,city_area,True,Timeline,Domitila Chúngara dies,,19/07/2022 19:30
10272,Bolivia,country,True,Timeline,"Domitila Chúngara dies,Bolivian disabled people march,Bolivia emergency laws,Gregoria Apaza Nina,Bolivian sex workers strike,Juana Azurduy born,Azurduy army defeats Spanish,Che Guevara executed",,19/07/2022 19:30
10273,Woman,topic,True,Timeline,Domitila Chúngara dies,,19/07/2022 19:30
10274,Cuautla,city_area,True,Timeline,Battle of Cuautla begins,,19/07/2022 19:30
10275,Oracabessa,city_area,True,Timeline,Oracabessa wharf strike,,19/07/2022 19:30
10276,St Mary,city_area,True,Timeline,Oracabessa wharf strike,,19/07/2022 19:30
10277,Paul Robeson,person,True,Timeline,"Paul Robeson dies,Paul Robeson at Woolmet colliery,Paul Robeson born",,19/07/2022 19:31
10278,Joe Hill,person,True,Timeline,"Paul Robeson at Woolmet colliery,""IWW """"Little Red Songbook"""""",Joe Hill executed,Joe Hill's funeral in Chicago,There Is Power in a Union,""Deput of """"Mr. Block"""" IWW comic"",Joe Hill born",,19/07/2022 19:31
10279,Patrick Skully,person,True,Timeline,Brewery strikers arrested,,19/07/2022 19:31
10280,Mortimer J. Monaghan,person,True,Timeline,Brewery strikers arrested,,19/07/2022 19:31
10282,Ramona Africa,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10283,Michael Ward,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10284,Katricia Dotson (Tree),person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10285,Netta Africa,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10286,Delitia Africa,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10287,Phil Africa,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10288,Tomasa Africa,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10289,Rhonda Africa,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10290,Teresa Africa,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10291,Frank Africa,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10292,CP Africa,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10293,Conrad Africa,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10294,John Africa,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10295,Wilson Goode,person,True,Timeline,MOVE bombing,,19/07/2022 19:31
10296,MOVE,organisation,True,Timeline,MOVE bombing,,19/07/2022 19:31
10297,Democratic Party,organisation,True,Timeline,"MOVE bombing,Richmond bread riot,WaPo spreads illegal votes myth,Operation Mongoose,Hamburg massacre",,19/07/2022 19:31
10298,Lakhvir Singh,person,True,Timeline,Glasgow deportation resistance,,19/07/2022 19:32
10299,Sumit Sehdevi,person,True,Timeline,Glasgow deportation resistance,,19/07/2022 19:32
10300,Border Force,organisation,True,Timeline,Glasgow deportation resistance,,19/07/2022 19:32
10301,The Scotsman,topic,True,Timeline,Glasgow deportation resistance,,19/07/2022 19:32
10302,DJ Nicoll,person,True,Timeline,Leicester anarchist meeting,,19/07/2022 19:32
10303,Katherine St John Conway,person,True,Timeline,Leicester anarchist meeting,,19/07/2022 19:32
10304,George Cores,person,True,Timeline,Leicester anarchist meeting,,19/07/2022 19:32
10305,Leicester Anarchist Group,organisation,True,Timeline,Leicester anarchist meeting,,19/07/2022 19:32
10306,meetings,topic,True,Timeline,"New York International Women's Day,National Women's Day,Leicester anarchist meeting,New York suffrage meeting,Second National Women's Day,Murray Hill Lyceum raided,Spokane IWW picnic,Johannesburg Indian mass meeting,Pass registrations burned,IWW street meetings,Ben Fletcher speech,IWW street meeting,Chester IWW meeting,Ben Fletcher speaking,First LGSM meeting",,19/07/2022 19:32
10308,Walsall police plot,topic,True,Timeline,Leicester anarchist meeting,,19/07/2022 19:32
10309,Commonweal,topic,True,Timeline,"Leicester anarchist meeting,Thomas Cantwell born",,19/07/2022 19:32
10310,Theresa Garnett,person,True,Timeline,Suffragette Garnett whips Churchill,,19/07/2022 19:32
10311,Winston Churchill,person,True,Timeline,"Suffragette Garnett whips Churchill,England football team Nazi salute,Bengal famine,Black and Tans arrive in Ireland,Greek anti-Nazis killed,Siege of Sidney Street,Funeral of Winston Churchill,Churchill's most famous speech",,19/07/2022 19:32
10312,Dong Hong Yick,person,True,Timeline,Dong Hong Yick born,,19/07/2022 19:32
10313,Canton,city_area,True,Timeline,Dong Hong Yick born,,19/07/2022 19:32
10314,Jim Larkin,person,True,Timeline,"Irish Citizen Army formed,Soldiers deployed to Belfast dock strike,Dublin Bloody Sunday",,19/07/2022 19:32
10315,Jack White,person,True,Timeline,Irish Citizen Army formed,,19/07/2022 19:32
10316,Services Industrial Professional and Technical Union,organisation,True,Timeline,Irish Citizen Army formed,,19/07/2022 19:32
10317,Easter Rising,topic,True,Timeline,"Irish Citizen Army formed,Easter Rising,Easter Rising ends",,19/07/2022 19:33
10318,Eoin O'Duffy,person,True,Timeline,Pro-fascist Irish Brigade fails,,19/07/2022 19:33
10319,Brendan Behan,person,True,Timeline,Pro-fascist Irish Brigade fails,,19/07/2022 19:33
10320,Irish Brigade,organisation,True,Timeline,Pro-fascist Irish Brigade fails,,19/07/2022 19:33
10321,Blueshirts,organisation,True,Timeline,Pro-fascist Irish Brigade fails,,19/07/2022 19:33
10323,Jean Seberg,person,True,Timeline,"Jean Seberg,Jean Seberg suicide",,19/07/2022 19:33
10324,Elaine Brown,person,True,Timeline,Jean Seberg,,19/07/2022 19:33
10325,Marshalltown,city_area,True,Timeline,Jean Seberg,,19/07/2022 19:33
10326,Gay Liberation Front (UK),organisation,True,Timeline,"First UK Gay Liberation Front protest,Chepstow pub sit-in",,19/07/2022 19:33
10327,Highbury Fields,city_area,True,Timeline,First UK Gay Liberation Front protest,,19/07/2022 19:33
10328,Kirkby,city_area,True,Timeline,"Kirkby Road blockades,Kirkby rent strike",,19/07/2022 19:33
10329,Crescent,city_area,True,Timeline,Karen Silkwood dies,,19/07/2022 19:34
10330,Full Sutton,city_area,True,Timeline,Full Sutton prisoners strike,,19/07/2022 19:34
10331,Fire Brigades Union,organisation,True,Timeline,"UK firefighters strike,Spit and polish action",,19/07/2022 19:34
10332,Aubrey Walter,person,True,Timeline,UK Gay Liberation Front founded,,19/07/2022 19:35
10333,Bob Mellor,person,True,Timeline,UK Gay Liberation Front founded,,19/07/2022 19:35
10334,Simon Nkoli,person,True,Timeline,1st Pride in South Africa,,19/07/2022 19:35
10335,Gay and Lesbian Organisation of the Witwatersrand,organisation,True,Timeline,1st Pride in South Africa,,19/07/2022 19:35
10336,Sindicato de Trabajadores Bananeros de Izabal,organisation,True,Timeline,Guatemalan unionists threatened,,19/07/2022 19:35
10337,Del Monte,topic,True,Timeline,Guatemalan unionists threatened,,19/07/2022 19:35
10338,Iraq War,topic,True,Timeline,343 Company mutiny,,19/07/2022 19:36
10339,Annie Kenney,person,True,Timeline,"Annie Kenney born,Annie Kenney dies",,19/07/2022 19:36
10340,Christabel Pankhurst,person,True,Timeline,"Annie Kenney born,WSPU founded",,19/07/2022 19:36
10341,Oldham,city_area,True,Timeline,"Len Johnson dies,Annie Kenney born,Laurel Mill strike",,19/07/2022 19:36
10342,school students,topic,True,Timeline,"Daegu uprising escalates,Hull Pupil Strike,Dundee pupils strike,Schoolchildren strike against cane,Fort Street High School students' strike,UK schoolchildren strikes,Liceo Berchet occupied,Daegu police violence protest",,19/07/2022 19:36
10343,Hull Daily News,topic,True,Timeline,Hull Pupil Strike,,19/07/2022 19:36
10344,Attica,city_area,True,Timeline,"Attica prison massacre,Attica prison uprising",,19/07/2022 19:36
10345,Attica uprising,topic,True,Timeline,Attica prison massacre,,19/07/2022 19:36
10346,Anthony Benezet,person,True,Timeline,First abolitionist society in the US,,19/07/2022 19:36
10347,Society for the Relief of Free Negroes Unlawfully Held in Bondage,organisation,True,Timeline,First abolitionist society in the US,,19/07/2022 19:36
10348,St. Philip,city_area,True,Timeline,Bussa’s rebellion,,19/07/2022 19:36
10349,Valeriano Orobón Fernández,person,True,Timeline,"Valeriano Orobón Fernández born,Valeriano Orobón Fernández dies",,19/07/2022 19:37
10350,Cistérniga,city_area,True,Timeline,Valeriano Orobón Fernández born,,19/07/2022 19:37
10351,Maria Rius,person,True,Timeline,Barcelona women's prison jailbreak,,19/07/2022 19:37
10352,Daniel Guérin,person,True,Timeline,"Daniel Guérin died,Daniel Guérin born",,19/07/2022 19:37
10353,Union des travailleurs communistes libertaires,organisation,True,Timeline,"Daniel Guérin died,Daniel Guérin born",,19/07/2022 19:37
10354,Suresnes,city_area,True,Timeline,Daniel Guérin died,,19/07/2022 19:37
10355,Pietro Gori,person,True,Timeline,"Pietro Gori in Lugano,Pietro Gori born,Pietro Gori shot,Pietro Gori dies,London farewell to Louise Michel",,19/07/2022 19:37
10356,Messina,city_area,True,Timeline,Pietro Gori born,,19/07/2022 19:37
10357,Wanstead,city_area,True,Timeline,"Colin Ward born,Eviction of M11 road protesters",,19/07/2022 19:38
10358,Essex,city_area,True,Timeline,"Colin Ward born,William Morris born,Peasants' revolt begins,Ford director's home bombed",,19/07/2022 19:38
10359,urban planning,topic,True,Timeline,Colin Ward born,,19/07/2022 19:38
10360,Nguyễn An Ninh,person,True,Timeline,"Nguyễn An Ninh dies in prison,Nguyễn An Ninh born",,19/07/2022 19:39
10361,Côn Đảo,city_area,True,Timeline,Nguyễn An Ninh dies in prison,,19/07/2022 19:39
10362,Irma Bandiera,person,True,Timeline,Irma Bandiera murdered,,19/07/2022 19:39
10363,Việt Nam độc lập đồng minh,organisation,True,Timeline,"August Revolution,French vote on military appropriation,Battle of Dien Bien Phu",,19/07/2022 19:39
10364,August revolution,topic,True,Timeline,"August Revolution,Vietnam declares independence from France",,19/07/2022 19:39
10365,Gdansk,city_area,True,Timeline,Workers seize Lenin Shipyard,,19/07/2022 19:39
10366,Sam Mainwaring,person,True,Timeline,"Sam Mainwaring born,Sam Mainwaring died",,19/07/2022 19:39
10367,Labour Emancipation League,organisation,True,Timeline,Sam Mainwaring born,,19/07/2022 19:39
10368,Social Democratic Federation,organisation,True,Timeline,"Sam Mainwaring born,Dora Montefiore barricades home,William Morris born,Winter Hill mass trespass",,19/07/2022 19:39
10369,Neath,city_area,True,Timeline,Sam Mainwaring born,,19/07/2022 19:39
10370,Santa Maria Capua Vetere,city_area,True,Timeline,Errico Malatesta born,,19/07/2022 19:40
10371,Thomas Cantwell,person,True,Timeline,"Thomas Cantwell born,Anarchists protest against royal wedding",,19/07/2022 19:40
10372,Freedom,topic,True,Timeline,Thomas Cantwell born,,19/07/2022 19:40
10373,Bruno Salvadori,person,True,Timeline,Bruno Salvadori born,,19/07/2022 19:40
10374,Columna Durruti,organisation,True,Timeline,"Bruno Salvadori born,Buenaventura Durruti born,Sail Mohamed born,Battle of Ciudad Universitaria,Georgette Kokoczinski born,Natividad Falú Duval imprisoned,Louis Rosenberg wrongly reported KIA,Georgette Kokoczinski killed,Libertad Rodenas dies,Buenaventura Durruti dies,Durruti's funeral,Heinrich Bortz dies,Libertad Rodenas,Simone Weil dies,Durruti begins march to Saragossa,Pepita Ingles joins the Durruti Column,Carl Einstein born,Giuditta Zanella,Clara Thalmann dies,Emilienne Morin born,Simone Weil born,Samuel Kaplan transferred,Giuditta Zanella dies,Émile Cottin died",,19/07/2022 19:40
10375,Chianni,city_area,True,Timeline,Bruno Salvadori born,,19/07/2022 19:40
10376,Antonio Ramón Ramón,person,True,Timeline,Roberto Silva Renard attentat,,19/07/2022 19:40
10377,Roberto Silva Renard,person,True,Timeline,Roberto Silva Renard attentat,,19/07/2022 19:40
10378,Muntadhar al-Zaidi,person,True,Timeline,Muntadhar throws shoes at GWB,,19/07/2022 19:41
10379,jounalism,topic,True,Timeline,Muntadhar throws shoes at GWB,,19/07/2022 19:41
10380,Iraq war,topic,True,Timeline,"Muntadhar throws shoes at GWB,Anti-War Demonstrations,Iraq invasion law blocked,WaPo article on Iraqi WMD",,19/07/2022 19:41
10381,Kalaniʻōpuʻu,person,True,Timeline,James Cook killed,,19/07/2022 19:41
10382,Kanaʻina,person,True,Timeline,James Cook killed,,19/07/2022 19:41
10383,Te Maro,person,True,Timeline,James Cook killed,,19/07/2022 19:41
10384,Ngati Oneone hapu,topic,True,Timeline,James Cook killed,,19/07/2022 19:41
10385,Rongowhakaata iwi,topic,True,Timeline,James Cook killed,,19/07/2022 19:41
10386,Gweagal,topic,True,Timeline,James Cook killed,,19/07/2022 19:41
10387,Richard Temple,person,True,Timeline,"Bihar famine,Indian famine",,19/07/2022 19:41
10388,Bihar,city_area,True,Timeline,"Bihar famine,Bihar Riots,Bihar curfew imposed",,19/07/2022 19:41
10389,Myanmar,country,True,Timeline,"Pou Chen strike,Burmese garment workers strike,Hosheng garment workers strike,Bihar famine,8888 uprising",,19/07/2022 19:41
10390,Penny Illustrated,topic,True,Timeline,Bihar famine,,19/07/2022 19:41
10391,Bihar famine of 1873–1874,topic,True,Timeline,Bihar famine,,19/07/2022 19:41
10392,International Ladies Garment Workers' Union,organisation,True,Timeline,"Angela Bambace born,""Uprising of the 20,000 ends"",""Uprising of the 20,000""",,19/07/2022 19:41
10393,Santos,city_area,True,Timeline,"Angela Bambace born,Laudelina de Campos Melo born",,19/07/2022 19:41
10394,Goodyear,topic,True,Timeline,"Goodyear sit-down strike,Truck Tyre Builders Strike,Goodyear bossnapping",,19/07/2022 19:42
10395,Caspe,city_area,True,Timeline,"Aragon abolishes money,Luís Andrés Edo born",,19/07/2022 19:42
10396,Zaragoza,city_area,True,Timeline,"Aragon abolishes money,Amparo Poch y Gascon born,Georgette Kokoczinski killed",,19/07/2022 19:42
10397,Dainton Connell,person,True,Timeline,Dainton Connell,,19/07/2022 19:42
10398,Ian Wright,person,True,Timeline,Dainton Connell,,19/07/2022 19:42
10399,Arsenal Football Club,organisation,True,Timeline,Dainton Connell,,19/07/2022 19:42
10400,John Dos Passos,person,True,Timeline,"John Dos Passos,John Dos Passos dies",,19/07/2022 19:42
10401,Selahattin Ülkümen,person,True,Timeline,Selahattin Ülkümen,,19/07/2022 19:43
10402,Rhodes,city_area,True,Timeline,Selahattin Ülkümen,,19/07/2022 19:43
10404,Murray Bookchin,person,True,Timeline,"Murray Bookchin born,Murray Bookchin dies",,19/07/2022 19:43
10405,Herón Proal,person,True,Timeline,Herón Proal expelled,,19/07/2022 19:43
10406,Sindicato Revolucionario de Inquilinos,organisation,True,Timeline,Herón Proal expelled,,19/07/2022 19:43
10407,Veracruz renters' movement,topic,True,Timeline,"Herón Proal expelled,Veracruz tenant leader expelled,Deaths in Veracruz tenants' clashes",,19/07/2022 19:43
10408,Ali Höhler,person,True,Timeline,Ali Höhler shoots Horst Wessel,,19/07/2022 19:43
10409,Horst Wessel,person,True,Timeline,Ali Höhler shoots Horst Wessel,,19/07/2022 19:43
10410,Roter Frontkämpferbund,organisation,True,Timeline,Ali Höhler shoots Horst Wessel,,19/07/2022 19:43
10411,Tunisia,country,True,Timeline,"Ben Ali flees,Mohamed Bouazizi sets self on fire,Arab Spring begins,French colonialism teaching law",,19/07/2022 19:44
10412,Tunisian revolution,topic,True,Timeline,Ben Ali flees,,19/07/2022 19:44
10413,León,city_area,True,Timeline,"Buenaventura Durruti born,Idania Fernandez murdered,D.A. de Santillán born",,19/07/2022 19:44
10414,Okemah,city_area,True,Timeline,Woody Guthrie born,,19/07/2022 19:44
10415,James Johnson Jr.,person,True,Timeline,Fort Hood Three,,19/07/2022 19:44
10416,David A. Samas,person,True,Timeline,Fort Hood Three,,19/07/2022 19:44
10417,Dennis Mora,person,True,Timeline,Fort Hood Three,,19/07/2022 19:44
10418,Fort Hood,city_area,True,Timeline,Fort Hood Three,,19/07/2022 19:44
10420,Martin Sostre,person,True,Timeline,Martin Sostre arrested,,19/07/2022 19:44
10421,Buffalo,city_area,True,Timeline,"Martin Sostre arrested,Buffalo riots,Martin Gugino attacked",,19/07/2022 19:44
10422,Cecilia García de Guilarte,person,True,Timeline,"Cecilia García de Guilarte dies,Cecilia García de Guilarte",,19/07/2022 19:45
10423,Tolosa,city_area,True,Timeline,"Cecilia García de Guilarte dies,Cecilia García de Guilarte",,19/07/2022 19:45
10424,Gipuzkoa,city_area,True,Timeline,"Cecilia García de Guilarte dies,Casilda Hernaez",,19/07/2022 19:45
10425,Daphni Leef,person,True,Timeline,Israeli tent protest movement,,19/07/2022 19:45
10426,Tel Aviv,city_area,True,Timeline,Israeli tent protest movement,,19/07/2022 19:45
10427,social movements,topic,True,Timeline,"Israeli tent protest movement,Prophet Muhammad dies",,19/07/2022 19:45
10428,Wat Tyler,person,True,Timeline,"Revolting peasants take Tower of London,Murder of Wat Tyler,Peasants' revolt begins",,19/07/2022 19:45
10429,Simon Sudbury,person,True,Timeline,Revolting peasants take Tower of London,,19/07/2022 19:45
10430,Richard II of England,person,True,Timeline,"Revolting peasants take Tower of London,Murder of Wat Tyler",,19/07/2022 19:45
10432,revolts,topic,True,Timeline,"Revolting peasants take Tower of London,John Ball executed,Murder of Wat Tyler,Carandiru Massacre,British military invades the Isle of Skye,Tijuana Revolt,Danish West Indies abolished slavery,West Siberian Rebellion,Martial law in Honduras,Maiden Lane revolt,Kett's rebellion,Lyon silk workers revolt,The revolt at Radomir,Zanj revolt",,19/07/2022 19:45
10433,New Model Army,organisation,True,Timeline,Battle of Naseby,,19/07/2022 19:45
10434,Naseby,city_area,True,Timeline,Battle of Naseby,,19/07/2022 19:45
10435,Toronto Typographical Union,organisation,True,Timeline,Legalisation of unions in Canada,,19/07/2022 19:46
10436,Toronto,city_area,True,Timeline,"Legalisation of unions in Canada,Emma Goldman dies,Toronto printers strike,Emma Goldman in Toronto,Faye Schulman dies,Faye Schulman moves to Canada",,19/07/2022 19:46
10437,Ontario,city_area,True,Timeline,"Legalisation of unions in Canada,Emma Goldman dies,Rosvall and Voutilainen disappear,Emma Goldman in Toronto,Holmes foundry riot,Haudenosaunee women's boycott,Faye Schulman dies,Faye Schulman moves to Canada,""Canada hinders """"war industry"""" strikes""",,19/07/2022 19:46
10438,Provos,topic,True,Timeline,Netherlands Telegraph riots,,19/07/2022 19:46
10439,media and culture,topic,True,Timeline,"Netherlands Telegraph riots,Ethel Macdonald born",,19/07/2022 19:46
10440,Pamplona,city_area,True,Timeline,Pamplona general strike,,19/07/2022 19:46
10441,Motor Iberica,topic,True,Timeline,Pamplona general strike,,19/07/2022 19:46
10442,Kabylie,city_area,True,Timeline,"Algerian Black Spring peaks,Sail Mohamed born,Algerian Black Spring",,19/07/2022 19:47
10443,Berber,topic,True,Timeline,"Algerian Black Spring peaks,Algerian Black Spring",,19/07/2022 19:47
10444,Eastern Anarchist League,organisation,True,Timeline,Eastern Anarchist League founded,,19/07/2022 19:47
10445,Albert Einstein,person,True,Timeline,"Albert Einstein born,First LGBT+ rights group formed",,19/07/2022 19:47
10446,Ulm,city_area,True,Timeline,Albert Einstein born,,19/07/2022 19:47
10447,Bund der Kommunisten,organisation,True,Timeline,"Karl Marx dies,Communist Manifesto published,Death of Friedrich Engels,Karl Marx born,Joseph Dietzgen born",,19/07/2022 19:47
10448,David Hennessy,person,True,Timeline,New Orleans Italian lynchings,,19/07/2022 19:47
10449,Pietro Monasterio,person,True,Timeline,New Orleans Italian lynchings,,19/07/2022 19:47
10450,New Orleans,city_area,True,Timeline,"New Orleans Italian lynchings,Desire shootout,Henry Glover killed and burned by police,Stormé DeLarverie,Operation Red Dog foiled,Hurrican Katrina hits US,Danziger Bridge shootings,German coast enslaved uprising,UpStairs Lounge Massacre,New Orleans dispute leads to general strike",,19/07/2022 19:47
10451,Pedro Adrover Font,person,True,Timeline,Tallion group executions,,19/07/2022 19:47
10452,Santiago Amir Gruanas,person,True,Timeline,Tallion group executions,,19/07/2022 19:47
10453,Gines Urrea Pina,person,True,Timeline,Tallion group executions,,19/07/2022 19:47
10454,Jose Perez Pedrero,person,True,Timeline,Tallion group executions,,19/07/2022 19:47
10455,Jorge Pons Argiles,person,True,Timeline,Tallion group executions,,19/07/2022 19:47
10456,Tallion action group,organisation,True,Timeline,"Tallion group executions,9 Members of the Tallion Action Group Sentenced to Death",,19/07/2022 19:47
10457,Giovanina Caleffi,person,True,Timeline,"Giovanina Caleffi dies,Giovanina Caleffi",,19/07/2022 19:47
10458,Nervi,city_area,True,Timeline,Giovanina Caleffi dies,,19/07/2022 19:48
10459,Genova,city_area,True,Timeline,Giovanina Caleffi dies,,19/07/2022 19:48
10460,Al Glatkowski,person,True,Timeline,"Columbia Eagle mutiny,Columbia Eagle anchored",,19/07/2022 19:48
10461,Clyde McKay,person,True,Timeline,"Columbia Eagle mutiny,Clyde McKay murdered,Columbia Eagle anchored",,19/07/2022 19:48
10462,Cambodia,country,True,Timeline,"Columbia Eagle mutiny,The Mayaguez Affair,Cambrew promoters strike,Khmer Rouge seize power,French colonialism teaching law,Cambrew promoters strike,Clyde McKay murdered,Columbia Eagle anchored,US supports Pol Pot",,19/07/2022 19:48
10463,Agustín Rueda Sierra,person,True,Timeline,Agustín Rueda Sierra killed by police,,19/07/2022 19:48
10464,Coordinadora de Presos En Lucha,organisation,True,Timeline,Agustín Rueda Sierra killed by police,,19/07/2022 19:48
10465,Carabanchel,city_area,True,Timeline,Agustín Rueda Sierra killed by police,,19/07/2022 19:48
10466,Soledad Estorach,topic,True,Timeline,"Soledad Estorach dies,Soledad Estorach born",,19/07/2022 19:48
10467,Iberian Anarchist Federation,organisation,True,Timeline,Soledad Estorach dies,,19/07/2022 19:48
10468,Joaquina Dorado Pita,person,True,Timeline,"Joaquina Dorado Pita dies,Joaquina Dorado Pita",,19/07/2022 19:48
10469,Marielle Franco,person,True,Timeline,Marielle Franco assassination,,19/07/2022 19:48
10470,Partido Socialismo e Liberdade,organisation,True,Timeline,Marielle Franco assassination,,19/07/2022 19:48
10471,tenants,topic,True,Timeline,Rent strike in Jewish area of NYC,,19/07/2022 19:49
10472,Ådalen,city_area,True,Timeline,Swedish troops fire on strikers,,19/07/2022 19:49
10473,Stan Cullis,person,True,Timeline,England football team Nazi salute,,19/07/2022 19:49
10474,Adolf Hitler,person,True,Timeline,"England football team Nazi salute,Daily Mail Blackshirts article,Mildred Fish-Harnack executed,Collapse of Kapp Putsch,Soviet troops invade Poland,Nazi gun laws,Gerda Taro arrested,Georg Elser murdered",,19/07/2022 19:49
10475,Football Association,organisation,True,Timeline,England football team Nazi salute,,19/07/2022 19:49
10476,International Union of United Brewery Flour Cereal Soft Drink and Distillery Workers,organisation,True,Timeline,Great Milwaukee brewery strike,,19/07/2022 19:50
10477,Miller,topic,True,Timeline,Great Milwaukee brewery strike,,19/07/2022 19:50
10478,Blatz,topic,True,Timeline,Great Milwaukee brewery strike,,19/07/2022 19:50
10479,Gettelman,topic,True,Timeline,Great Milwaukee brewery strike,,19/07/2022 19:50
10480,Altab Ali,person,True,Timeline,"March against Altab Ali's murder,Altab Ali murdered by racists",,19/07/2022 19:50
10481,Unione Sindacale di Base,organisation,True,Timeline,Livorno dockers boycott,,19/07/2022 19:50
10482,Livorno,city_area,True,Timeline,"Livorno dockers boycott,Cristiano Lucarelli Che Guevara celebration",,19/07/2022 19:50
10484,National Women's Party,organisation,True,Timeline,The Night of Terror in Virginia,,19/07/2022 19:50
10485,Occoquan,city_area,True,Timeline,The Night of Terror in Virginia,,19/07/2022 19:50
10486,Washington DC,city_area,True,Timeline,"Frederick Douglass dies,The Night of Terror in Virginia,Federal government segregation authorised,Attempt to proscribe Veterans of the Abraham Lincoln Brigade,Little Palace Cafeteria sit-in,Howard University occupation,US Postal Service wildcat strike,Arthur Miller cited for contempt,Orlando Letelier and Ronni Moffitt assassinated,Thompson's cafeteria sit-in,Vietnam war vets return medals,WaPo spreads illegal votes myth,Bonus Army attacked,Operation Paperclip,Capitol riot,Capitol crawl,504 sit-in,Solidarity Day march,Samuel L Jackson born",,19/07/2022 19:50
10487,National Technical University of Athens,topic,True,Timeline,"Athens Polytechnic student strike,Athens Polytechnic uprising",,19/07/2022 19:51
10488,Athens Polytechnic uprising,topic,True,Timeline,"Athens Polytechnic student strike,Athens Polytechnic uprising",,19/07/2022 19:51
10489,Middlesbrough,city_area,True,Timeline,Middlesbrough anti-Poll Tax protest,,19/07/2022 19:51
10491,Walter Momper,person,True,Timeline,Clearance of squats in Berlin,,19/07/2022 19:51
10492,Max Hoelz,person,True,Timeline,Max Hoelz born,,19/07/2022 19:51
10493,Moritz,city_area,True,Timeline,Max Hoelz born,,19/07/2022 19:51
10494,Sail Mohamed,person,True,Timeline,Sail Mohamed born,,19/07/2022 19:51
10495,Negro Welfare Cultural and Social Association,organisation,True,Timeline,Elma Francois,,19/07/2022 19:51
10496,Overland,city_area,True,Timeline,Elma Francois,,19/07/2022 19:51
10497,Częstochowa,city_area,True,Timeline,"Aniela Wolberg,Częstochowa Ghetto uprising",,19/07/2022 19:52
10498,Senghenydd,city_area,True,Timeline,Senghenydd Colliery Disaster,,19/07/2022 19:52
10499,Alexander Pechersky,person,True,Timeline,Sobibór camp mass escape,,19/07/2022 19:52
10500,Thomas Blatt,person,True,Timeline,Sobibór camp mass escape,,19/07/2022 19:52
10501,Esther Raab,person,True,Timeline,Sobibór camp mass escape,,19/07/2022 19:52
10502,Sobibór,city_area,True,Timeline,Sobibór camp mass escape,,19/07/2022 19:52
10503,United States Armed Forces,organisation,True,Timeline,"Presidio mutiny,Japanese brothels for US troops,Filipino US military employees strike over pay,Operation Paperclip,US bombs Afghanistan after 9/11",,19/07/2022 19:52
10504,Thailand,country,True,Timeline,"1973 Thai popular uprising,Thammasat University massacre",,19/07/2022 19:52
10505,Canadian Labour Congress,organisation,True,Timeline,1 million Canadians strike,,19/07/2022 19:52
10506,Anita Bryant,person,True,Timeline,Anita Bryant pied,,19/07/2022 19:53
10507,Thom Higgins,person,True,Timeline,Anita Bryant pied,,19/07/2022 19:53
10508,Save Our Children,organisation,True,Timeline,Anita Bryant pied,,19/07/2022 19:53
10509,Inc.,organisation,True,Timeline,Anita Bryant pied,,19/07/2022 19:53
10510,Dundee,city_area,True,Timeline,"Dundee pupils strike,Mary Brooksbank dies,Dundee Timex workers sacked",,19/07/2022 19:53
10511,Franco Cesana,person,True,Timeline,Franco Cesana killed in action,,19/07/2022 19:53
10512,Serramazzoni,city_area,True,Timeline,Franco Cesana killed in action,,19/07/2022 19:53
10513,Patrice Lumumba,person,True,Timeline,"Congo coup,Patrice Lumumba executed,Congolese Independence",,19/07/2022 19:53
